,id,indexed_date,language,media_name,media_url,publish_date,title,url,text,EST,EST_label,combined_text,vectors,OPP,OPP_label
6,6cf503c7ceeda977a0fd0834e26b43d0ce24d85517b293ac7698d58a7b3675a6,2025-07-01 12:30:05.331022+00:00,en,ndtv.com,ndtv.com,2019-07-10,DK Shivakumar's Lonely Fight For Congress On Visible Display,https://www.ndtv.com/opinion/karnataka-to-mumbai-congress-shows-its-party-without-a-plan-2067290,"Congress leaders call DK Shivakumar ""Sankat Mochan"" (the one who eradicates pain, suffering, sorrow). And, today, the Karnataka veteran appeared to be the party's last man standing outside Mumbai's Renaissance Hotel, waiting for hours in the pouring rain to meet the rebel MLAs whose resignations are placed to bring down the Karnataka government. All he had for company was a huge media contingent giving breathless updates and his Man Friday who organized grande-sized coffees to fuel DKS. Missing in action to support DKS were the warring leaders and workers of the Mumbai Congress who were busy attacking each other on social media. Karnataka's ruling coalition hangs by a thread after a string of resignations by rebel lawmakers Milind Deora, for example, who has quit as Maharashtra chief last week in expectations of a ""national role"", first tweeted that he had phoned DKS and then stirred himself for a late afternoon drop-by after a huge outcry from Congress supporters on social media. On Deora's watch, the Congress lost all six seats in Mumbai in the recent general elections. Maharashtra votes for its state government in three months. And yet, its leaders are busy only with an unedifying and public power struggle.",,unknown,"DK Shivakumar's Lonely Fight For Congress On Visible Display: Congress leaders call DK Shivakumar ""Sankat Mochan"" (the one who eradicates pain, suffering, sorrow). And, today, the Karnataka veteran appeared to be the party's last man standing outside Mumbai's Renaissance Hotel, waiting for hours in the pouring rain to meet the rebel MLAs whose resignations are placed to bring down the Karnataka government. All he had for company was a huge media contingent giving breathless updates and his Man Friday who organized grande-sized coffees to fuel DKS. Missing in action to support DKS were the warring leaders and workers of the Mumbai Congress who were busy attacking each other on social media. Karnataka's ruling coalition hangs by a thread after a string of resignations by rebel lawmakers Milind Deora, for example, who has quit as Maharashtra chief last week in expectations of a ""national role"", first tweeted that he had phoned DKS and then stirred himself for a late afternoon drop-by after a huge outcry from Congress supporters on social media. On Deora's watch, the Congress lost all six seats in Mumbai in the recent general elections. Maharashtra votes for its state government in three months. And yet, its leaders are busy only with an unedifying and public power struggle.","[-8.61122385e-02 -1.46266147e-02  1.51051842e-02  5.68592548e-02
  2.44454611e-02 -4.61811014e-02  2.22610235e-02  4.01330329e-02
 -1.93321630e-02  8.04079138e-03 -8.05475116e-02 -3.44329104e-02
 -1.43203288e-02  2.90656984e-02  2.42450368e-02  1.67757943e-02
 -1.57444905e-02  3.33171897e-02 -2.95953117e-02  5.67735843e-02
 -4.54131626e-02  9.57493633e-02 -6.05853945e-02 -2.37998180e-02
  5.42648025e-02  4.27395664e-03 -5.21247881e-03 -5.28594421e-04
 -1.55807072e-02 -5.32732382e-02  8.49399492e-02 -2.30804402e-02
 -1.31060574e-02  5.87004982e-02 -1.76572967e-02  1.36951637e-02
  2.86816321e-02  3.92992757e-02 -2.14582216e-03 -9.30344462e-02
  7.77142076e-03  7.49163181e-02 -2.79240217e-02  3.06964433e-03
  2.11663432e-02  6.30045310e-03 -6.29455894e-02  2.43277140e-02
  2.43863035e-02 -8.57615247e-02 -5.23165800e-02  2.87300777e-02
  4.84591350e-03  8.76256824e-02  5.49778119e-02 -1.42443717e-01
  9.43031460e-02  2.75565740e-02 -3.37145128e-03  4.96022850e-02
  5.47307283e-02  2.23457143e-02 -1.83769520e-02 -1.65484287e-02
  3.90547998e-02 -3.92270386e-02  1.13805309e-02 -2.45691948e-02
  3.45598347e-02  6.29521310e-02 -2.99152620e-02  2.50577517e-02
  4.86601219e-02 -4.40873578e-02 -1.20907158e-01 -4.26301025e-02
  3.00727580e-02  7.31736124e-02  7.63379931e-02 -2.54569370e-02
  2.78698839e-02 -1.75583735e-02  6.35440834e-03  9.72706005e-02
 -3.94904315e-02 -1.36686079e-02 -4.06263396e-02 -4.24721539e-02
 -1.78137738e-02 -6.39213175e-02  2.08132733e-02  5.52441105e-02
  1.50859850e-02  5.77536710e-02 -6.56064898e-02  1.10129267e-03
  5.44126146e-02  9.23578292e-02 -1.72156654e-02  9.39055011e-02
 -9.73355845e-02  2.78753750e-02 -6.84039444e-02 -5.34019694e-02
 -5.23187295e-02 -1.09134484e-02  2.35411730e-02 -1.20052490e-02
 -2.28196327e-02 -2.07884256e-02 -3.09564434e-02  5.02238758e-02
 -1.26527213e-02  6.76908270e-02 -2.23133918e-02  5.25848009e-02
 -1.66908335e-02  1.28585631e-02  2.10220739e-02  1.43155665e-03
 -9.69198868e-02  7.04424158e-02  1.51298521e-02 -1.30324792e-02
  7.10120797e-02  6.96296021e-02  1.99116264e-02  6.84311878e-34
  4.02242132e-02 -4.28159647e-02 -6.81565842e-03  2.86992490e-02
 -3.64930704e-02 -1.37358457e-02  2.45644730e-02 -8.16061571e-02
  1.19920904e-02 -1.38438148e-02 -2.98596714e-02 -3.42933610e-02
  4.99444604e-02 -2.48293504e-02 -1.79280005e-02 -7.93795362e-02
  2.54529584e-02 -4.49671336e-02 -7.17892647e-02 -3.36735100e-02
  8.49668309e-02  4.38349321e-02 -2.16029044e-02  2.32781582e-02
  3.97226736e-02  6.85854182e-02  6.77090287e-02  6.21001236e-02
 -6.66965768e-02  5.68001755e-02 -9.40898582e-02 -4.54324577e-03
  5.49712665e-02  8.37011412e-02  1.09144840e-02 -4.04974483e-02
  3.06126159e-02  1.86614282e-02 -5.42373508e-02 -5.85186817e-02
 -1.16622197e-02  1.02283945e-02 -1.04782082e-01  1.25721825e-04
 -8.21468532e-02  2.96763349e-02  6.60852809e-03  8.22713301e-02
 -4.19585146e-02  5.22152372e-02  1.11020505e-02  1.85857676e-02
  7.63902515e-02 -6.08042479e-02 -7.88885057e-02  3.74906184e-03
 -1.61279570e-02 -7.78289810e-02  1.09810486e-01 -5.53714717e-03
 -2.88087334e-02 -4.30530682e-02 -6.29434362e-02  5.76884709e-02
 -2.53978595e-02 -9.93204638e-02  1.13564609e-02 -5.19634113e-02
 -5.85597567e-03 -2.24247929e-02 -8.75066873e-03  6.95806742e-02
 -2.69458219e-02  3.96355661e-03 -8.80884677e-02 -2.87507363e-02
  5.39054945e-02 -1.03706203e-03  8.90272669e-04  7.11988583e-02
  5.74870408e-02 -3.08462605e-02 -3.29703279e-02 -1.08573347e-01
  1.14030220e-01 -1.59896817e-02 -5.18757366e-02 -7.35630542e-02
 -6.37395605e-02  5.98985814e-02 -6.48490116e-02 -2.54994929e-02
  7.99418837e-02 -6.72210648e-04  4.89924885e-02 -3.54035168e-33
 -1.98784098e-02  1.80594809e-02 -4.87762354e-02  3.99499610e-02
  9.70758647e-02  7.62686729e-02  5.90363424e-03 -6.94810320e-03
  2.17619669e-02 -1.74919907e-02 -1.89439068e-03  5.01327068e-02
 -5.59678301e-03  6.77511021e-02 -5.31164967e-02  1.01368152e-01
  5.11867506e-03 -3.91380154e-02 -6.56860843e-02 -3.35311443e-02
  5.42864911e-02  9.63845775e-02 -5.21836691e-02  2.96880249e-02
 -1.07124317e-02  2.31975000e-02 -2.59113940e-03  3.38041894e-02
 -9.32309106e-02  4.64417459e-03  9.67765450e-02 -8.47948864e-02
 -6.08729981e-02  6.47635534e-02  2.88473554e-02  1.62383672e-02
 -9.18908641e-02 -2.50188652e-02 -1.60053279e-02  6.79225177e-02
 -2.51639243e-02  6.11081012e-02  3.93430442e-02  6.66499287e-02
  1.80389639e-02 -2.03574561e-02 -2.85285469e-02 -3.38456258e-02
 -1.98464934e-02 -1.73222907e-02  1.13645447e-02 -5.36724478e-02
 -1.73305478e-02  5.55295497e-02  1.80140138e-03  2.82918587e-02
  2.02520303e-02  6.23369552e-02 -9.69609693e-02  8.66824612e-02
  8.63852259e-03 -4.46261317e-02  6.37824610e-02 -9.15408973e-03
 -1.27435392e-02  6.36145473e-03  1.43879186e-03 -3.89116071e-02
  8.37039948e-02 -5.13938889e-02  5.35340011e-02 -8.29790384e-02
 -1.08248539e-01  8.27130955e-03  3.00636496e-02  4.94741425e-02
 -1.08309679e-01  1.19135581e-01 -2.39588674e-02  1.35377962e-02
  2.03543287e-02  3.44125479e-02  5.76044247e-03 -5.95431328e-02
  6.30201586e-03  3.93824950e-02  3.18312272e-02 -3.09036043e-03
  1.39807304e-02  1.02836844e-02 -9.79860034e-03 -2.20436510e-03
  5.92014678e-02  3.30198109e-02  9.78368670e-02 -5.04577358e-08
  1.81684606e-02 -4.29805852e-02 -6.66909143e-02  1.76957566e-02
  1.08473431e-02 -8.35567638e-02 -2.48420909e-02 -1.99242793e-02
 -1.82834305e-02  6.52601421e-02  1.07809305e-01 -1.36465058e-02
 -5.08045852e-02 -6.24218257e-03  4.59490297e-03 -5.51008210e-02
 -1.54827517e-02 -5.49521893e-02 -7.96745792e-02 -1.78634282e-02
  5.27957715e-02 -7.53509998e-02 -8.84919800e-03  6.78632185e-02
  6.61310554e-02 -1.89330298e-02 -9.49449018e-02 -3.47029828e-02
  2.94323992e-02  2.58600470e-02  7.61037506e-03  6.54375330e-02
 -1.42924875e-01 -3.73332649e-02 -6.23830594e-02  3.95748280e-02
  2.30583921e-02 -5.84808215e-02  5.40230572e-02  3.79660949e-02
 -5.02930693e-02 -3.78262252e-02  5.90596087e-02  2.00163368e-02
 -5.69457822e-02  3.73553373e-02 -4.10786644e-02 -1.29078049e-02
 -3.74891870e-02 -5.68612441e-02 -4.04050462e-02 -3.31530161e-02
 -4.06409763e-02  7.47014135e-02 -5.48079014e-02  1.35872382e-04
 -7.13458508e-02  8.43964070e-02  9.48541239e-03 -9.02900696e-02
  3.05610634e-02 -7.23377392e-02 -9.65796188e-02  1.70671046e-02]",['Congress' 'DK Shivakumar'],anti
69,975469234efeef5fe59a6dc32a7ef58287278329483262e2d83a51d2b5a9e801,2025-06-23 06:35:19.787316+00:00,en,ndtv.com,ndtv.com,2019-12-09,"Just Anti-BJPism Cannot Sustain A Coalition. Example, Karnataka",https://www.ndtv.com/opinion/just-anti-bjpism-cannot-sustain-a-coalition-example-karnataka-2145962,"The news from Karnataka is in, and it will not be welcome for the state opposition, led by H D Kumaraswamy's JD(S) and Siddaramaiah's Congress. The bye-elections are a sweep for the ruling BJP, for whom B S Yediyurappa can now lead a majority, and, probably, a stable state government. Remember the context here: the BJP emerged as the single largest party in the last assembly elections, but the Congress - which was the incumbent - allied with the JD(S) after the polls and installed Kumaraswamy, whose party had in fact come third, as the Chief Minister. (This was hailed at the time as a strategic masterstroke, much like the current reaction to the motley alliance in Maharashtra). Some predicted the Congress-JD(S) alliance would last only as long as the general elections in 2019 - and, in the end, such expectations were not far off the mark. After one or two abortive attempts to topple Kumaraswamy, the BJP finally succeeded, thanks to the defection of 16 legislators from the ruling alliance. We need have no illusions about what happened. Nobody thinks they switched because of a change of heart or an ideological crisis of conscience. These legislators thought they could","{'B S Yediyurappa', 'BJP'}",pro,"Just Anti-BJPism Cannot Sustain A Coalition. Example, Karnataka: The news from Karnataka is in, and it will not be welcome for the state opposition, led by H D Kumaraswamy's JD(S) and Siddaramaiah's Congress. The bye-elections are a sweep for the ruling BJP, for whom B S Yediyurappa can now lead a majority, and, probably, a stable state government. Remember the context here: the BJP emerged as the single largest party in the last assembly elections, but the Congress - which was the incumbent - allied with the JD(S) after the polls and installed Kumaraswamy, whose party had in fact come third, as the Chief Minister. (This was hailed at the time as a strategic masterstroke, much like the current reaction to the motley alliance in Maharashtra). Some predicted the Congress-JD(S) alliance would last only as long as the general elections in 2019 - and, in the end, such expectations were not far off the mark. After one or two abortive attempts to topple Kumaraswamy, the BJP finally succeeded, thanks to the defection of 16 legislators from the ruling alliance. We need have no illusions about what happened. Nobody thinks they switched because of a change of heart or an ideological crisis of conscience. These legislators thought they could","[-4.11504544e-02 -1.85169932e-02  2.07690764e-02 -2.36589443e-02
 -2.32187696e-02 -1.69704240e-02 -6.00813106e-02  2.57279910e-02
 -6.77270219e-02  1.36777051e-02 -4.06224802e-02  1.95178930e-02
  7.71279186e-02 -5.03290966e-02  5.92418313e-02  5.86661883e-02
 -9.12910735e-04 -7.21893385e-02 -3.19784358e-02  3.32481824e-02
 -6.28951266e-02 -1.65009908e-02 -4.30234373e-02 -2.34403256e-02
  7.37248361e-02  4.96710204e-02 -7.34164640e-02 -1.04852483e-01
 -2.48925406e-02 -9.23562273e-02  6.31978828e-03  2.06088275e-02
 -2.46391501e-02 -8.84374138e-03  4.77691367e-02 -2.85222791e-02
 -2.52191518e-02  4.12443057e-02  7.85970539e-02 -3.29956487e-02
 -6.58319984e-03  5.72104454e-02 -9.92333367e-02 -5.90247549e-02
 -1.42063228e-02 -2.60673054e-02 -3.48908044e-02 -3.25471861e-03
 -1.67207532e-02  4.10869382e-02 -5.89259267e-02  2.87386626e-02
  5.61617054e-02 -5.30138286e-03  8.72943848e-02 -5.59941456e-02
 -3.59984599e-02  6.69387057e-02 -5.84135912e-02  5.01870550e-02
  4.14163247e-02  4.37329561e-02 -3.72758843e-02 -3.00379600e-02
  6.83683008e-02 -9.01969746e-02 -7.79361883e-03  2.61014397e-03
 -1.06956027e-02  9.63600501e-02  4.17807549e-02 -3.66267152e-02
  2.17489842e-02 -1.85845941e-02  8.35333485e-03 -4.62859161e-02
  4.67947312e-02  1.15141623e-01  8.59015733e-02  1.96164511e-02
 -4.43901680e-02  2.90933512e-02  7.11181685e-02  7.17928186e-02
  1.60363243e-06 -7.08037149e-03 -2.49672085e-02 -8.99589621e-03
 -2.60771159e-03 -4.74726968e-02 -3.63120213e-02  2.50380058e-02
 -3.29526316e-04  1.88757554e-02  5.65021485e-02 -2.24903896e-02
 -8.13680608e-03  8.61726981e-03  3.95247862e-02  7.39159808e-02
 -4.26717885e-02  4.59396839e-02 -4.02367711e-02 -5.00785969e-02
 -4.02176417e-02  4.82210470e-03 -2.12344173e-02 -2.67674420e-02
  6.49609268e-02  2.40364596e-02  3.84824648e-02 -3.62072885e-03
  6.29725829e-02  3.21755582e-03 -2.15639826e-03  6.26734644e-03
  6.79902080e-03  6.82233721e-02 -4.47210968e-02 -1.99142029e-03
 -3.25020915e-03  4.43937927e-02  6.66037714e-03 -7.89152924e-03
  6.68199211e-02  3.38471755e-02 -2.29441486e-02  9.37014649e-34
  3.37470621e-02 -7.24255070e-02  1.24113401e-02 -5.81543613e-03
 -5.43207787e-02  1.54695008e-03  5.98327704e-02 -2.96955481e-02
 -3.27213667e-02  3.76816234e-03 -3.78881656e-02 -8.52608006e-04
  4.75059226e-02 -4.57980298e-02  3.65334041e-02 -5.74107952e-02
 -3.61562595e-02 -5.40541150e-02 -4.77082543e-02 -6.58589378e-02
  7.27554457e-03  9.58627015e-02  8.98230541e-03 -4.03237641e-02
  4.11426602e-03  3.05799842e-02  9.91179049e-02  9.57678258e-02
 -3.25621739e-02  7.42391124e-02  1.60909705e-02 -2.48712953e-02
 -7.86750913e-02  5.88092357e-02 -7.73820281e-02 -2.05111597e-02
 -7.02631474e-02 -3.49054262e-02 -4.51942235e-02 -1.49450935e-02
 -4.61897627e-02  2.85263527e-02 -8.19780529e-02  1.05743436e-02
 -1.25173135e-02 -4.85468991e-02  3.57809924e-02  5.08152731e-02
 -8.06035623e-02  1.60833094e-02 -1.39382007e-02 -1.92997679e-02
  3.64985839e-02  4.09682952e-02 -5.24844117e-02  4.14126180e-02
  3.34425876e-03 -3.77412550e-02  2.78013013e-02  2.99060605e-02
 -5.74323814e-03 -9.25916508e-02 -1.35894820e-01  3.79875326e-03
 -8.47691447e-02  4.05284241e-02  3.80643867e-02 -4.17537466e-02
  3.35004972e-03 -2.63279919e-02  4.45564277e-02 -2.72893626e-02
 -6.47795349e-02  3.93195078e-02 -5.02123460e-02 -4.51135673e-02
  7.27028325e-02  2.17407066e-02  4.48846295e-02  4.05561663e-02
  7.39278346e-02 -1.78443901e-02  6.55194372e-03 -9.12622437e-02
  1.10487305e-01 -3.25886272e-02  3.26871946e-02 -5.80378771e-02
 -4.12101634e-02  5.34716807e-02 -6.71871826e-02  1.90214778e-03
  8.07093605e-02  7.99399838e-02  2.25963313e-02 -2.44559451e-33
  8.30009505e-02 -2.60813627e-03 -2.85292733e-02 -1.70648862e-02
  1.34379854e-02  1.09883221e-02  8.59436318e-02  9.60724056e-03
 -6.78405613e-02 -7.78064132e-02  5.30164177e-03  5.22687770e-02
  5.97200096e-02  9.90120620e-02 -1.86367929e-02 -3.24554462e-03
  8.83945748e-02  3.29220146e-02 -1.98112112e-02 -2.28344812e-03
 -3.52500379e-02  7.46464878e-02 -6.93648458e-02  6.31017685e-02
  2.21393025e-03  5.28969336e-03 -9.03598964e-02 -6.83964342e-02
 -4.83063348e-02 -3.17861722e-03  3.86898965e-02 -1.35287270e-01
 -5.68724982e-02  1.24163944e-02  7.81721100e-02  3.52736227e-02
 -5.94967231e-02 -6.09604232e-02 -3.51079330e-02  1.56683046e-02
 -2.31208671e-02 -1.67061314e-02  9.36037526e-02  3.65343504e-02
  3.87926735e-02 -7.28346268e-03 -4.24219109e-02  3.13108228e-02
 -8.04463178e-02  6.94483425e-03 -1.05644297e-02  3.80083583e-02
  9.79076489e-04  7.76746422e-02  2.83179767e-02  5.35868574e-03
 -5.87061830e-02  7.20364004e-02 -5.70603237e-02  6.13485184e-03
  2.99610700e-02 -2.88265999e-02  6.44812658e-02  2.21412275e-02
  4.86531220e-02  7.70253688e-02 -2.55927537e-02  2.19342932e-02
  1.61275566e-01  1.48519967e-03 -3.09276450e-02 -2.44818367e-02
 -6.52514324e-02  5.81512935e-02  4.71945591e-02  2.72787362e-02
 -1.14559673e-01  4.78314571e-02  3.11201680e-02  9.44106095e-03
 -1.86528813e-03  4.80611026e-02  1.35097038e-02 -4.23792265e-02
  6.41912445e-02 -2.09716801e-02  1.01443738e-01 -3.22409049e-02
  7.07127005e-02  1.74134318e-02  2.06092224e-02 -2.42921077e-02
  1.04511715e-01  1.26399904e-01  1.05665989e-01 -5.65948746e-08
  3.64932194e-02 -6.88606948e-02 -5.52577637e-02  1.79082770e-02
  3.57016847e-02 -5.59127219e-02 -5.81294186e-02 -4.65313308e-02
  1.02317368e-03  6.01333305e-02  1.35724425e-01  3.52657400e-02
 -1.08809792e-01 -2.53351983e-02 -3.33733074e-02 -3.99499200e-02
 -1.90032963e-02 -1.07181054e-02 -4.25286368e-02 -9.03024077e-02
 -7.43395612e-02 -5.80882579e-02 -1.46795185e-02  3.53155844e-02
  2.70217936e-02 -9.71535966e-03 -8.50770772e-02 -6.43539056e-02
 -2.54856888e-02  2.15615425e-02 -7.71153569e-02  3.67018841e-02
 -8.73773471e-02 -4.05595116e-02 -9.66302082e-02  2.29508858e-02
 -1.34992122e-03  1.47649581e-02  1.28168464e-01 -2.36772206e-02
 -9.17978832e-05  7.18238801e-02  4.13558036e-02  3.47419046e-02
  2.79095154e-02 -8.17778707e-03  2.66194157e-02 -1.59376208e-02
 -1.79260708e-02 -1.07555851e-01 -2.24289503e-02 -9.24473722e-03
 -3.23268250e-02  3.50017808e-02 -5.06370440e-02  2.58571189e-03
 -1.19095437e-01  6.96011707e-02 -1.77948214e-02 -3.20127350e-03
  1.24618253e-02 -2.02586073e-02  4.75033447e-02 -2.35649776e-02]",['Siddaramaiah' 'Congress'],neutral
